T,Sa,E,Fy,uy,R,maxDisp,maxVel,maxAccel,Ec,Ev,maxReaction,CD,CPD,resDisp,solving_converge,iter_converge,n_iter,miu,tol_ductility,tol_R
2.42,0.11089405218028671,6.741072605074352,423.49690512400844,62.8233709877595,2.566162109375,125.64979926116617,432.68932191784216,513.7876080253492,101312.76333419509,110269.38916531368,513.7876080253296,2722.89660839517,244.08266027610676,-21.291460085710373,1.0,1.0,14.0,2.000048664781897,2.4332390948567095e-05,0.0009509319132750095
2.44,0.10735053551652703,6.631016125429561,417.9164364331111,63.024494063651254,2.517333984375,126.0512781849628,429.8700648900466,507.53990265048674,97958.42659301577,107871.1394953468,507.53990265050004,2694.6836010678626,239.17010793349385,-21.235852856634835,1.0,1.0,14.0,2.000036335994351,1.816799717557771e-05,0.0009693679720822024
2.46,0.10390949789778552,6.523633023391736,412.3181468184489,63.20376166777058,2.4697265625,126.40078396346767,427.032098382804,501.52639231586113,94665.93569310279,105610.80069134396,501.52639231588836,2669.322151990308,234.2334658469516,-21.383150107628154,1.0,1.0,14.0,1.9998933707125075,5.33146437462495e-05,0.003946329913180742
2.48,0.10055824878988644,6.418837409657491,406.24884792925457,63.29009787941209,2.42578125,126.5824145913979,424.00514826515126,494.97759868218895,91453.016876842,103412.67495952957,494.9775986821914,2648.5139442093214,229.64972933456704,-21.93698008833536,1.0,1.0,15.0,2.0000350581314943,1.7529065747146078e-05,0.01597444089456869
2.5,0.09731054726688482,6.316546816697189,400.4842585462214,63.40240485316747,2.3812255859375,126.80899636601063,421.076478865611,488.7473633966267,88272.98693358955,101409.24040376255,488.7473633966175,2631.7122227469863,224.78797440107272,-22.829570498206767,1.0,1.0,15.0,2.0000660331368407,3.301656842036316e-05,0.0005125051250512505
2.52,0.09415154801023742,6.216682036463441,394.4597075847342,63.45180681126411,2.339111328125,126.90367659717685,418.06572773677635,482.20454286649806,85144.46579641025,99510.61472113771,482.20454286649067,2617.4907000393205,220.10126420162345,-24.17077750046927,1.0,1.0,15.0,2.0000009924799906,4.962399953178931e-07,0.001043187982474442
2.54,0.09110262145399355,6.1191669670093365,388.1681464027666,63.43480223623948,2.300048828125,126.87316187323879,415.02095565851596,475.3469082573695,82131.38087018434,97716.24256904761,475.34690825737806,2606.1074744241637,215.7006601573757,-25.75384760059339,1.0,1.0,15.0,2.000056079638218,2.8039819109038078e-05,0.0010608953957139827
2.56,0.08813761307599542,6.023928467461767,381.9198250079254,63.40045820113308,2.2615966796875,126.79892336902823,412.0148301950777,468.505075665654,79177.20839366954,96082.55273145704,468.5050756656824,2598.7882174600654,211.30014791677704,-27.605706934584862,1.0,1.0,15.0,1.9999685643717022,1.5717814148885623e-05,0.0005396071659831643
2.58,0.08528796378397675,5.930896220833697,375.86069019705263,63.373337890612845,2.2237548828125,126.74212908065687,409.06895391683435,461.86097598579113,76246.49987996528,94638.98371109735,461.8609759857959,2596.8131919157854,206.7071611333495,-29.49167526150998,1.0,1.0,15.0,1.9999282553086177,3.587234569113473e-05,0.0005487871803314674
2.6,0.08252007668932133,5.840002604194885,366.0741442637686,62.68390086004701,2.2091064453125,125.36422472489043,404.9008105068071,451.03510820073757,74156.10063890467,92689.89744915563,451.03510820073836,2593.4591623706924,206.34844926690394,-31.1888905959938,1.0,1.0,15.0,1.9999429359826923,2.8532008653825436e-05,0.0005524251463926638
2.62,0.079862350579171,5.75118256575337,355.3639997925272,61.789726848286314,2.202392578125,123.5805309474828,400.46850568292984,439.155473276621,72781.95741918082,90577.07655934051,439.1554732766399,2591.2453515314846,208.62777926301854,-29.175299745576336,1.0,1.0,15.0,2.0000174341426176,8.71707130878363e-06,0.0011079104808331486
2.64,0.07729021212396113,5.66437350843053,344.77867942718217,60.86792809726147,2.1968994140625,121.73310547457857,396.13634575967166,427.3883482684573,71513.96418875847,88549.4169267501,427.3883482684574,2591.5245748938114,211.32704892794558,-27.156612830734137,1.0,1.0,15.0,1.9999548083854608,2.2595807269598644e-05,0.0005554938340184424
2.66,0.07481065255231589,5.579515179540595,334.55430503253143,59.96117839401199,2.19140625,119.92482586544433,391.9683567314156,416.00578151324567,70411.69342550075,86580.55053968365,416.00578151324567,2591.7957943155707,214.51224747586923,-24.99367477125528,1.0,1.0,15.0,2.0000411779335643,2.0588966782142393e-05,0.0176678445229682
2.68,0.07242676838964288,5.496549566211494,324.34522503207194,59.00887841090233,2.1883544921875,118.0211044301387,387.8692405926029,404.61546639728795,69351.82269703159,84685.90464882842,404.615466397288,2592.570605646524,218.03943765009788,-23.31977660862206,1.0,1.0,15.0,2.0000567305873997,2.8365293699872396e-05,0.0005576622797233995
2.7,0.07012282350230147,5.415420796208152,314.72982989223266,58.11733598109398,2.1834716796875,116.23786621682262,384.00714521319765,393.86034710627325,68277.82838258689,82930.6386307923,393.86034710627325,2594.498059237047,221.31804999003288,-22.062045302388228,1.0,1.0,15.0,2.000054962165432,2.7481082716107608e-05,0.0005589090096132349
2.72,0.06790620598208175,5.336075043841563,305.72111183103937,57.29325568310293,2.1767578125,114.58690321825338,380.38921542117635,383.7610407377614,67197.52000278604,81302.03678594127,383.7610407377614,2598.3990620096192,224.26878724659343,-21.143638356071214,1.0,1.0,15.0,2.0000068394096804,3.419704840190718e-06,0.004476275738585497
